,date_dt,city_code,district_code,city_district_code,dwell,flow_in,flow_out
59,20170601,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,186.02092320589625,441.2124281747209,530.3834756740079
150,20170602,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,182.35324938435485,426.2157174377514,506.1040571458512
245,20170603,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,184.2715010100657,443.1597883228252,529.3530339812892
361,20170604,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,196.7561462645033,464.3362383638682,551.3095924224694
469,20170605,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,197.2160609183157,468.22513695559786,517.2788188925954
527,20170606,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,172.68048739309899,390.4617193822007,465.2415134102963
608,20170607,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,155.91106764238438,362.0925534578014,430.23851523248976
725,20170608,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,165.746837359042,372.4202572029039,465.24733511477496
802,20170609,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,180.77556747064412,428.29988764110357,460.72095988263453
950,20170610,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,152.64509142986884,350.0008732556718,427.3043761752567
1000,20170611,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,153.82980829127155,366.4384558511042,421.2556252219525
1089,20170612,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,151.65831252073988,362.29049141007516,411.07346408881597
1176,20170613,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,157.32283097845388,363.16083622963134,416.5691531166496
1367,20170614,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,146.2121079809747,336.043336768139,381.6767673239372
1444,20170615,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,158.9179780056005,387.0443788532407,427.64785673949615
1502,20170616,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,126.17380116550524,255.56118320321823,316.84626624983264
1584,20170617,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,138.14031472134414,339.65570439713343,377.98580668448113
1698,20170618,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,100.97455332972388,162.63804716744968,237.08891489250226
1844,20170619,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,87.71562137962755,200.6683316741476,163.8460508467669
1939,20170620,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,146.95728615424025,350.0561794482188,393.01162594384385
2054,20170621,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,151.71361871328688,382.5558447002114,412.8025103189712
2124,20170622,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,151.98723882378283,370.6533698936375,410.72416182009766
2205,20170623,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,152.78772318959543,360.96023193670646,400.9436982959871
2292,20170624,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,144.9167787344779,340.45618876294606,387.60908418766854
2396,20170625,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,152.37438217161218,353.11839600398207,398.3122878716432
2516,20170626,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,149.41113459198584,343.5009402052733,385.91496818438486
2638,20170627,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,146.41004593324834,335.5397593307369,375.34857455565833
2661,20170628,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,142.5269690459973,332.2039226644777,370.8018233578428
2805,20170629,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,145.0564996419652,359.22827485431185,388.5900413923189
2905,20170630,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,135.67191202240193,355.1647251282231,379.6537250176106
3018,20170701,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,121.65324763784342,337.9353907236961,375.371861373573
3089,20170702,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,134.74626101029858,389.23042888496894,485.9464053885697
3142,20170703,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,150.0893631637471,315.74014239889163,450.82697312119046
3255,20170704,5615dc7c1af1f7dabd80bd8b8ecb1ea0,3ef7d4a4cd79814c2ee3dfa6724d2fc7,5615dc7c1af1f7dabd80bd8b8ecb1ea03ef7d4a4cd79814c2ee3dfa6724d2fc7,150.7151963952006,369.4162576919271,451.973848903482
