,date_dt,city_code,district_code,city_district_code,dwell,flow_in,flow_out
25,20170601,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,201.8646919445076,76.82612315233655,70.11951959294643
178,20170602,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,201.44261836980635,74.90204982214694,68.42540358966299
241,20170603,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,191.0013913873704,67.70060138207265,70.64056214378445
339,20170604,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,191.55154246060158,65.24384209208773,65.56112498617345
479,20170605,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,193.81618550279148,65.07210180996793,62.44651309010253
554,20170606,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,191.0625192843961,62.126319343777475,60.88047458534911
592,20170607,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,189.0074576034372,62.56003632743595,59.42213761345048
761,20170608,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,196.72703774211013,67.59289984921786,64.95275686815586
829,20170609,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,193.3300731788253,68.34681057920139,66.52461707738793
974,20170610,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,190.1863527603612,66.08507838925081,68.36136484039798
1037,20170611,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,180.62129230196015,62.1758038318459,62.51637354384617
1107,20170612,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,183.74172590250976,62.61825337222233,61.9429356527004
1248,20170613,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,182.86555937847484,65.17980334282272,64.04166011724914
1328,20170614,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,179.22699407932652,60.57192424798133,58.90109506261243
1398,20170615,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,188.22443835106048,64.92073749352336,62.20200150199976
1506,20170616,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,185.49988065505818,65.9599117429601,64.01837329933457
1611,20170617,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,182.55409818886773,64.84214448306176,66.15493884299445
1743,20170618,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,184.2074622608007,65.51746220258367,64.36185386357418
1813,20170619,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,183.3254740322872,63.51770671417178,64.36767556805282
1864,20170620,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,190.2882325887373,63.0228618334876,63.71273381420613
2025,20170621,58a33c947775af5de36841c9f553317d,f6c260066fc39266a69d4821e12292f1,58a33c947775af5de36841c9f553317df6c260066fc39266a69d4821e12292f1,182.9819934680476,62.757974279709615,61.253063671981884
